index,EDA_x,EDA real time_x,unix time,tags_x,tags real time_x,EDA_y,EDA real time_y,tags_y,tags real time_y,normalized EDA_x,normalized EDA_y,DA,IDM,SM,PC
5191,1.000995,2017-08-08 15:31:27,1502220687.5,,,0.149916,2017-08-08 15:31:27,,,-0.558265905574,0.520746938677,0.353333333333,0.165279632986,1.223780641,0.406272692184
5192,0.993308,2017-08-08 15:31:27,1502220687.75,,,0.14479,2017-08-08 15:31:27,,,-0.566660989285,0.399552583175,0.3525,0.164908298742,1.22397070896,0.40661536777
5193,0.998433,2017-08-08 15:31:28,1502220688,,,0.147353,2017-08-08 15:31:28,,,-0.561063902773,0.460149760926,0.3525,0.16480726404,1.22427535104,0.407225266098
5194,0.999714,2017-08-08 15:31:28,1502220688.25,,,0.146072,2017-08-08 15:31:28,,,-0.559664904173,0.429862993583,0.3525,0.164734295402,1.22454232236,0.407598982584
5195,0.999714,2017-08-08 15:31:28,1502220688.5,,,0.147353,2017-08-08 15:31:28,,,-0.559664904173,0.460149760926,0.3525,0.164647333137,1.22483220008,0.408168989402
5196,0.997151,2017-08-08 15:31:28,1502220688.75,,,0.146072,2017-08-08 15:31:28,,,-0.562463993487,0.429862993583,0.3525,0.164753034808,1.22504750701,0.40880703345
5197,0.999714,2017-08-08 15:31:29,1502220689,,,0.148634,2017-08-08 15:31:29,,,-0.559664904173,0.490436528268,0.351666666667,0.164762443916,1.22533621798,0.409322050615
5198,0.999714,2017-08-08 15:31:29,1502220689.25,,,0.148634,2017-08-08 15:31:29,,,-0.559664904173,0.490436528268,0.351666666667,0.164767110885,1.22557795033,0.409656758554
5199,0.997151,2017-08-08 15:31:29,1502220689.5,,,0.147353,2017-08-08 15:31:29,,,-0.562463993487,0.460149760926,0.350833333333,0.164684811949,1.22582201434,0.409959425088
5200,1.000995,2017-08-08 15:31:29,1502220689.75,,,0.148634,2017-08-08 15:31:29,,,-0.558265905574,0.490436528268,0.35,0.164607176341,1.22608665309,0.410368050724
5201,0.998433,2017-08-08 15:31:30,1502220690,,,0.143509,2017-08-08 15:31:30,,,-0.561063902773,0.369265815832,0.349166666667,0.164313556515,1.2263043123,0.410840987804
5202,0.999714,2017-08-08 15:31:30,1502220690.25,,,0.149916,2017-08-08 15:31:30,,,-0.559664904173,0.520746938677,0.348333333333,0.163813282767,1.22662061543,0.411714223926
5203,0.993308,2017-08-08 15:31:30,1502220690.5,,,0.149916,2017-08-08 15:31:30,,,-0.566660989285,0.520746938677,0.348333333333,0.163904908361,1.2268405866,0.411914963133
5204,0.998433,2017-08-08 15:31:30,1502220690.75,,,0.149916,2017-08-08 15:31:30,,,-0.561063902773,0.520746938677,0.348333333333,0.163900241392,1.2270512302,0.412072114312
5205,0.998433,2017-08-08 15:31:31,1502220691,,,0.149916,2017-08-08 15:31:31,,,-0.561063902773,0.520746938677,0.348333333333,0.163932888333,1.22727469978,0.412182121221
5206,1.000995,2017-08-08 15:31:31,1502220691.25,,,0.149916,2017-08-08 15:31:31,,,-0.558265905574,0.520746938677,0.348333333333,0.163946881959,1.22749233928,0.412398468029
